fiyat,oda_salon,metrekare_brut,metrekare_net,bina_yasi,kat,kat_sayisi,isitma,banyo_sayisi,ilce,mahalle
22800000.0,2+1,75.0,55.0,Sıfır Bina,2.0,4.0,Merkezi (Pay Öl...,2.0,Kadıköy,Zühtüpaşa
2950000.0,3+1,145.0,130.0,1 Yaşında,4.0,5.0,Kombi,2.0,Esenyurt,Güzelyurt
1300000.0,2+1,100.0,95.0,7 Yaşında,2.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1850000.0,2+1,125.0,115.0,3 Yaşında,3.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
2000000.0,2+1,140.0,129.0,2 Yaşında,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
14000000.0,2+1,75.0,50.0,Sıfır Bina,,7.0,Kombi,1.0,Kadıköy,Erenköy
4675000.0,3+1,126.0,123.0,26 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Büyükçekmece,Çakmaklı
20500000.0,3+1,138.0,95.0,Sıfır Bina,9.0,19.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
35000000.0,4+2,195.0,160.0,Sıfır Bina,10.0,10.0,Kombi,3.0,Kadıköy,Bostancı
1520000.0,2+1,120.0,110.0,1 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1450000.0,2+1,130.0,120.0,4 Yaşında,5.0,6.0,Kombi,,Beylikdüzü,Cumhuriyet
20950000.0,3+1,135.0,97.0,2 Yaşında,6.0,11.0,Kombi,2.0,Kadıköy,Erenköy
2400000.0,1+1,80.0,60.0,35 Yaşında,,5.0,Kombi,1.0,Şişli,Duatepe
1500000.0,2+1,120.0,110.0,2 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
22500000.0,2+1,85.0,60.0,Sıfır Bina,1.0,4.0,Kombi,2.0,Kadıköy,Zühtüpaşa
1450000.0,2+1,115.0,110.0,3 Yaşında,2.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
6700000.0,5+1,150.0,149.0,12 Yaşında,3.0,5.0,Kombi,1.0,Tuzla,Orta
2950000.0,1+1,51.0,50.0,3 Yaşında,,4.0,Kombi,1.0,Kağıthane,Şirintepe
1750000.0,2+1,120.0,110.0,3 Yaşında,4.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
16800000.0,2+1,75.0,55.0,Sıfır Bina,10.0,14.0,Merkezi (Pay Öl...,1.0,Kadıköy,Caddebostan
19250000.0,3+1,115.0,81.0,Sıfır Bina,8.0,8.0,Kombi,1.0,Kadıköy,Sahrayı Cedit
21500000.0,2+1,100.0,75.0,Sıfır Bina,,7.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
1215000.0,2+1,100.0,95.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
16500000.0,2+1,105.0,80.0,Sıfır Bina,8.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
1430000.0,2+1,110.0,100.0,1 Yaşında,2.0,6.0,Kombi,,Beylikdüzü,Cumhuriyet
23500000.0,3+1,130.0,95.0,Sıfır Bina,13.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Göztepe
34500000.0,4+1,285.0,240.0,7 Yaşında,9.0,9.0,Merkezi (Pay Öl...,3.0,Kadıköy,Kozyatağı
1300000.0,2+1,120.0,110.0,Sıfır Bina,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
16900000.0,2+1,75.0,55.0,Sıfır Bina,10.0,12.0,Kombi,1.0,Kadıköy,Suadiye
15750000.0,2+1,105.0,79.0,Sıfır Bina,2.0,9.0,Kombi,2.0,Kadıköy,Merdivenköy
117000000.0,4+1,235.0,190.0,Sıfır Bina,2.0,3.0,Kombi,3.0,Kadıköy,Suadiye
15500000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
14000000.0,2+1,112.0,109.0,17 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Ümraniye,Madenler
16500000.0,3+1,125.0,90.0,Sıfır Bina,2.0,3.0,Kombi,2.0,Kadıköy,Suadiye
33000000.0,3+1,145.0,107.0,Sıfır Bina,7.0,14.0,Kombi,2.0,Kadıköy,Bostancı
970000.0,1+1,80.0,70.0,4 Yaşında,1.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
11950000.0,2+1,75.0,58.0,2 Yaşında,3.0,10.0,Merkezi (Pay Öl...,1.0,Kadıköy,19 Mayıs
16500000.0,2+1,105.0,80.0,Sıfır Bina,7.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
33000000.0,4+1,177.0,174.0,10 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Başakşehir,Bahçeşehir 1. Kısım
16000000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
9650000.0,2+1,85.0,65.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Maltepe,Altıntepe
1650000.0,3+1,135.0,125.0,3 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Cumhuriyet
1450000.0,2+1,115.0,100.0,6 Yaşında,,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
16800000.0,2+1,75.0,55.0,Sıfır Bina,10.0,14.0,Merkezi (Pay Öl...,1.0,Kadıköy,Caddebostan
19250000.0,3+1,115.0,81.0,Sıfır Bina,8.0,8.0,Kombi,1.0,Kadıköy,Sahrayı Cedit
21500000.0,2+1,100.0,75.0,Sıfır Bina,,7.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
1215000.0,2+1,100.0,95.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1430000.0,2+1,110.0,100.0,1 Yaşında,2.0,6.0,Kombi,,Beylikdüzü,Cumhuriyet
23500000.0,3+1,130.0,95.0,Sıfır Bina,13.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Göztepe
1300000.0,2+1,100.0,95.0,7 Yaşında,2.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
34500000.0,4+1,285.0,240.0,7 Yaşında,9.0,9.0,Merkezi (Pay Öl...,3.0,Kadıköy,Kozyatağı
1300000.0,2+1,120.0,110.0,Sıfır Bina,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
15750000.0,2+1,105.0,79.0,Sıfır Bina,2.0,9.0,Kombi,2.0,Kadıköy,Merdivenköy
117000000.0,4+1,235.0,190.0,Sıfır Bina,2.0,3.0,Kombi,3.0,Kadıköy,Suadiye
15500000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
14000000.0,2+1,112.0,109.0,17 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Ümraniye,Madenler
16500000.0,3+1,125.0,90.0,Sıfır Bina,2.0,3.0,Kombi,2.0,Kadıköy,Suadiye
23000000.0,3+1,125.0,90.0,2 Yaşında,1.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Suadiye
33000000.0,3+1,145.0,107.0,Sıfır Bina,7.0,14.0,Kombi,2.0,Kadıköy,Bostancı
970000.0,1+1,80.0,70.0,4 Yaşında,1.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
11950000.0,2+1,75.0,58.0,2 Yaşında,3.0,10.0,Merkezi (Pay Öl...,1.0,Kadıköy,19 Mayıs
16500000.0,2+1,105.0,80.0,Sıfır Bina,7.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
33000000.0,4+1,177.0,174.0,10 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Başakşehir,Bahçeşehir 1. Kısım
16000000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
9650000.0,2+1,85.0,65.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Maltepe,Altıntepe
1650000.0,3+1,135.0,125.0,3 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Cumhuriyet
1450000.0,2+1,115.0,100.0,6 Yaşında,,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
19250000.0,3+1,115.0,81.0,Sıfır Bina,8.0,8.0,Kombi,1.0,Kadıköy,Sahrayı Cedit
17000000.0,2+1,100.0,75.0,Sıfır Bina,6.0,8.0,Kombi,2.0,Kadıköy,Erenköy
20850000.0,3+1,135.0,100.0,9 Yaşında,7.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Göztepe
16500000.0,2+1,105.0,80.0,Sıfır Bina,8.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
2000000.0,3+1,120.0,110.0,2 Yaşında,4.0,6.0,Kombi,2.0,Beylikdüzü,Cumhuriyet
20000000.0,2+1,95.0,70.0,Sıfır Bina,1.0,7.0,Merkezi (Pay Öl...,1.0,Kadıköy,Erenköy
16900000.0,2+1,75.0,55.0,Sıfır Bina,10.0,12.0,Kombi,1.0,Kadıköy,Suadiye
1425000.0,2+1,105.0,95.0,1 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
2860000.0,2+1,110.0,107.0,13 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Esenyurt,Necip Fazıl Kısakürek
26500000.0,3+1,135.0,100.0,Sıfır Bina,,13.0,Merkezi (Pay Öl...,2.0,Kadıköy,Suadiye
1000000.0,1+1,80.0,75.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Yakuplu
1150000.0,2+1,120.0,110.0,2 Yaşında,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
20000000.0,3+1,125.0,90.0,Sıfır Bina,7.0,8.0,Kombi,2.0,Kadıköy,Erenköy
16500000.0,2+1,105.0,80.0,Sıfır Bina,7.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
1100000.0,1+1,85.0,75.0,Sıfır Bina,2.0,7.0,Kombi,1.0,Beylikdüzü,Yakuplu
1300000.0,2+1,120.0,110.0,2 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Güzelyurt
22950000.0,3+1,130.0,91.0,10 Yaşında,7.0,9.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
16000000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
9350000.0,2+1,90.0,70.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Maltepe,Feyzullah
1800000.0,2+1,110.0,100.0,Sıfır Bina,2.0,6.0,Kombi,2.0,Beylikdüzü,Yakuplu
1200000.0,2+1,100.0,95.0,2 Yaşında,2.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
2365000.0,2+1,90.0,87.0,13 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Esenyurt,Necip Fazıl Kısakürek
43000000.0,3+1,155.0,125.0,Sıfır Bina,3.0,7.0,Kombi,2.0,Kadıköy,Fenerbahçe
8950000.0,1+1,65.0,40.0,8 Yaşında,,6.0,Kombi,1.0,Kadıköy,Suadiye
16800000.0,2+1,75.0,55.0,Sıfır Bina,10.0,14.0,Merkezi (Pay Öl...,1.0,Kadıköy,Caddebostan
21500000.0,2+1,100.0,75.0,Sıfır Bina,,7.0,Merkezi (Pay Öl...,2.0,Kadıköy,Erenköy
1215000.0,2+1,100.0,95.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1430000.0,2+1,110.0,100.0,1 Yaşında,2.0,6.0,Kombi,,Beylikdüzü,Cumhuriyet
23500000.0,3+1,130.0,95.0,Sıfır Bina,13.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Göztepe
1300000.0,2+1,100.0,95.0,7 Yaşında,2.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
34500000.0,4+1,285.0,240.0,7 Yaşında,9.0,9.0,Merkezi (Pay Öl...,3.0,Kadıköy,Kozyatağı
1300000.0,2+1,120.0,110.0,Sıfır Bina,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
15750000.0,2+1,105.0,79.0,Sıfır Bina,2.0,9.0,Kombi,2.0,Kadıköy,Merdivenköy
117000000.0,4+1,235.0,190.0,Sıfır Bina,2.0,3.0,Kombi,3.0,Kadıköy,Suadiye
15500000.0,2+1,105.0,80.0,Sıfır Bina,6.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
14000000.0,2+1,112.0,109.0,17 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Ümraniye,Madenler
16500000.0,3+1,125.0,90.0,Sıfır Bina,2.0,3.0,Kombi,2.0,Kadıköy,Suadiye
23000000.0,3+1,125.0,90.0,2 Yaşında,1.0,14.0,Merkezi (Pay Öl...,2.0,Kadıköy,Suadiye
33000000.0,3+1,145.0,107.0,Sıfır Bina,7.0,14.0,Kombi,2.0,Kadıköy,Bostancı
970000.0,1+1,80.0,70.0,4 Yaşında,1.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
11950000.0,2+1,75.0,58.0,2 Yaşında,3.0,10.0,Merkezi (Pay Öl...,1.0,Kadıköy,19 Mayıs
16500000.0,2+1,105.0,80.0,Sıfır Bina,7.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
33000000.0,4+1,177.0,174.0,10 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Başakşehir,Bahçeşehir 1. Kısım
27500000.0,3+1,135.0,100.0,Sıfır Bina,9.0,11.0,Kombi,2.0,Kadıköy,Göztepe
2950000.0,1+1,51.0,50.0,3 Yaşında,,4.0,Kombi,1.0,Kağıthane,Şirintepe
9650000.0,2+1,85.0,65.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Maltepe,Altıntepe
1650000.0,3+1,135.0,125.0,3 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Cumhuriyet
1450000.0,2+1,115.0,100.0,6 Yaşında,,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
1599999.0,2+1,120.0,110.0,5 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
22000000.0,3+1,135.0,100.0,Sıfır Bina,6.0,7.0,Kombi,2.0,Kadıköy,Erenköy
6050000.0,3+1,110.0,107.0,15 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Arnavutköy,Ömerli
1750000.0,1+1,90.0,80.0,5 Yaşında,6.0,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
10200000.0,2+1,80.0,60.0,2 Yaşında,,14.0,Merkezi (Pay Öl...,1.0,Kadıköy,Kozyatağı
12750000.0,1+1,55.0,40.0,1 Yaşında,2.0,7.0,Kombi,1.0,Kadıköy,Göztepe
1499999.0,2+1,120.0,110.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Beylikdüzü,Yakuplu
18400000.0,2+1,105.0,82.0,Sıfır Bina,6.0,11.0,Merkezi (Pay Öl...,1.0,Kadıköy,Suadiye
12750000.0,2+1,85.0,60.0,Sıfır Bina,1.0,8.0,Kombi,1.0,Kadıköy,Kozyatağı
999999.0,1+1,85.0,75.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
19650000.0,2+1,85.0,65.0,Sıfır Bina,2.0,7.0,Kombi,1.0,Kadıköy,Caddebostan
27400000.0,3+1,130.0,95.0,Sıfır Bina,8.0,8.0,Kombi,2.0,Kadıköy,Fenerbahçe
2000000.0,3+1,120.0,110.0,1 Yaşında,2.0,7.0,Kombi,1.0,Beylikdüzü,Beylikdüzü OSB
1599999.0,2+1,120.0,110.0,2 Yaşında,3.0,6.0,Kombi,1.0,Beylikdüzü,Yakuplu
1150000.0,2+1,120.0,110.0,2 Yaşında,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
19000000.0,3+1,130.0,95.0,Sıfır Bina,10.0,15.0,Kombi,2.0,Kadıköy,Kozyatağı
38000000.0,4+2,195.0,160.0,Sıfır Bina,10.0,10.0,Kombi,3.0,Kadıköy,Bostancı
32500000.0,3+1,145.0,110.0,Sıfır Bina,8.0,8.0,Kombi,2.0,Kadıköy,Fenerbahçe
950000.0,1+1,70.0,60.0,5 Yaşında,2.0,6.0,Kombi,1.0,Esenyurt,Akşemseddin
1150000.0,1+1,115.0,105.0,5 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Mevlana
1020000.0,1+1,70.0,60.0,1 Yaşında,3.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
9350000.0,2+1,90.0,70.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Maltepe,Feyzullah
1200000.0,2+1,100.0,95.0,2 Yaşında,2.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
920000.0,1+1,90.0,80.0,2 Yaşında,4.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
1599999.0,2+1,120.0,110.0,5 Yaşında,3.0,8.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
22000000.0,3+1,135.0,100.0,Sıfır Bina,6.0,7.0,Kombi,2.0,Kadıköy,Erenköy
6050000.0,3+1,110.0,107.0,15 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Arnavutköy,Ömerli
1750000.0,1+1,90.0,80.0,5 Yaşında,6.0,15.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
10200000.0,2+1,80.0,60.0,2 Yaşında,,14.0,Merkezi (Pay Öl...,1.0,Kadıköy,Kozyatağı
17000000.0,2+1,100.0,75.0,Sıfır Bina,6.0,8.0,Kombi,2.0,Kadıköy,Erenköy
12750000.0,1+1,55.0,40.0,1 Yaşında,2.0,7.0,Kombi,1.0,Kadıköy,Göztepe
1499999.0,2+1,120.0,110.0,Sıfır Bina,3.0,5.0,Kombi,1.0,Beylikdüzü,Yakuplu
18400000.0,2+1,105.0,82.0,Sıfır Bina,6.0,11.0,Merkezi (Pay Öl...,1.0,Kadıköy,Suadiye
20000000.0,2+1,95.0,70.0,Sıfır Bina,1.0,7.0,Merkezi (Pay Öl...,1.0,Kadıköy,Erenköy
999999.0,1+1,85.0,75.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
19650000.0,2+1,85.0,65.0,Sıfır Bina,2.0,7.0,Kombi,1.0,Kadıköy,Caddebostan
27400000.0,3+1,130.0,95.0,Sıfır Bina,8.0,8.0,Kombi,2.0,Kadıköy,Fenerbahçe
1000000.0,1+1,80.0,75.0,3 Yaşında,2.0,6.0,Kombi,1.0,Beylikdüzü,Yakuplu
1599999.0,2+1,120.0,110.0,2 Yaşında,3.0,6.0,Kombi,1.0,Beylikdüzü,Yakuplu
1150000.0,2+1,120.0,110.0,2 Yaşında,3.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
19000000.0,3+1,130.0,95.0,Sıfır Bina,10.0,15.0,Kombi,2.0,Kadıköy,Kozyatağı
38000000.0,4+2,195.0,160.0,Sıfır Bina,10.0,10.0,Kombi,3.0,Kadıköy,Bostancı
32500000.0,3+1,145.0,110.0,Sıfır Bina,8.0,8.0,Kombi,2.0,Kadıköy,Fenerbahçe
1150000.0,1+1,115.0,105.0,5 Yaşında,2.0,7.0,Kombi,1.0,Esenyurt,Mevlana
1020000.0,1+1,70.0,60.0,1 Yaşında,3.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
9350000.0,2+1,90.0,70.0,Sıfır Bina,1.0,4.0,Kombi,1.0,Maltepe,Feyzullah
1200000.0,2+1,100.0,95.0,2 Yaşında,2.0,6.0,Kombi,1.0,Esenyurt,Güzelyurt
920000.0,1+1,90.0,80.0,2 Yaşında,4.0,6.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
17000000.0,3+1,146.0,143.0,7 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Kadıköy,Acıbadem
6600000.0,3+1,130.0,127.0,17 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Pendik,Ahmet Yesevi
4290000.0,2+1,87.0,84.0,9 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Silivri,Selimpaşa
3150000.0,2+1,49.0,46.0,19 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Ümraniye,Parseller
9250000.0,3+1,144.0,141.0,19 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Beylikdüzü,Adnan Kahveci
9680000.0,4+1,119.0,116.0,16 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Ümraniye,Namık Kemal
14300000.0,5+2,188.0,185.0,16 Yaşında,1.0,1.0,Belirtilmemiş,3.0,Tuzla,İstasyon
5500000.0,2+1,81.0,78.0,35 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Sultanbeyli,Abdurrahmangazi
6660000.0,3+1,117.0,114.0,9 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Esenyurt,Namık Kemal
4290000.0,2+1,84.0,81.0,4 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Sancaktepe,Eyüp Sultan
7425000.0,3+1,115.0,112.0,17 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Avcılar,Tahtakale
7150000.0,3+1,86.0,83.0,31 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Kağıthane,Ortabayır
7260000.0,3+1,98.0,95.0,13 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Ümraniye,Çamlık
1980000.0,1+0,63.0,60.0,11 Yaşında,1.0,1.0,Belirtilmemiş,,Arnavutköy,Mareşal Fevzi Çakmak
6960000.0,1+1,63.0,60.0,12 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Ümraniye,Tepeüstü
2540000.0,2+1,89.0,86.0,45 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Silivri,Fatih
3960000.0,2+1,91.0,88.0,30 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Sultangazi,50. Yıl
4620000.0,1+1,68.0,65.0,9 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Eyüpsultan,İslambey
7150000.0,1+1,39.0,36.0,45 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Beşiktaş,Nisbetiye
12650000.0,3+1,197.0,194.0,5 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Sultanbeyli,Mehmet Akif
9350000.0,3+1,135.0,132.0,15 Yaşında,1.0,1.0,Belirtilmemiş,1.0,Büyükçekmece,Pınartepe
8800000.0,5+2,175.0,172.0,16 Yaşında,1.0,1.0,Belirtilmemiş,2.0,Beylikdüzü,Adnan Kahveci
5750000.0,3+1,140.0,130.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Başakşehir,Bahçeşehir 2. Kısım
2850000.0,2+1,105.0,100.0,2 Yaşında,2.0,5.0,Kombi,3.0,Esenyurt,Güzelyurt
12900000.0,6+2,300.0,250.0,12 Yaşında,13.0,14.0,Merkezi,2.0,Başakşehir,Bahçeşehir 2. Kısım
1845000.0,1+1,90.0,75.0,8 Yaşında,17.0,22.0,Kombi,1.0,Esenyurt,Cumhuriyet
1675000.0,2+1,105.0,100.0,5 Yaşında,3.0,3.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
6550000.0,3+1,120.0,110.0,Sıfır Bina,5.0,7.0,Kombi,2.0,Beylikdüzü,Gürpınar
1999999.0,1+1,80.0,70.0,7 Yaşında,9.0,25.0,Kombi,1.0,Esenyurt,Sultaniye
6990000.0,3+1,135.0,120.0,4 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Kavaklı
4449000.0,2+1,95.0,85.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Beylikdüzü,Kavaklı
4735000.0,2+1,90.0,70.0,5 Yaşında,12.0,22.0,Merkezi,1.0,Beylikdüzü,Cumhuriyet
7850000.0,3+1,140.0,135.0,6 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
1700000.0,1+1,80.0,75.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Esenyurt,Sultaniye
3380000.0,2+1,93.0,86.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Esenyurt,Üçevler
4699000.0,2+1,110.0,100.0,1 Yaşında,2.0,2.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
5739999.0,3+1,140.0,130.0,6 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Kavaklı
25800000.0,3+1,145.0,100.0,5 Yaşında,12.0,14.0,Kombi,2.0,Kadıköy,Caddebostan
1250000.0,1+0,60.0,50.0,10 Yaşında,6.0,22.0,Kombi,1.0,Esenyurt,Cumhuriyet
20500000.0,2+1,139.0,138.0,11 Yaşında,12.0,16.0,Merkezi (Pay Öl...,2.0,Küçükçekmece,Halkalı Merkez
6299000.0,2+1,110.0,100.0,Sıfır Bina,3.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
32500000.0,4+1,260.0,220.0,11 Yaşında,4.0,5.0,Kombi,3.0,Eyüpsultan,Göktürk Merkez
2135000.0,1+1,60.0,45.0,5 Yaşında,4.0,10.0,Kombi,1.0,Esenyurt,Mehmet Akif Ersoy
5875000.0,3+1,157.0,145.0,5 Yaşında,3.0,12.0,Merkezi,2.0,Esenyurt,Zafer
4449000.0,2+1,120.0,109.0,1 Yaşında,2.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
5750000.0,3+1,140.0,130.0,Sıfır Bina,2.0,4.0,Kombi,2.0,Başakşehir,Bahçeşehir 2. Kısım
2850000.0,2+1,105.0,100.0,2 Yaşında,2.0,5.0,Kombi,3.0,Esenyurt,Güzelyurt
12900000.0,6+2,300.0,250.0,12 Yaşında,13.0,14.0,Merkezi,2.0,Başakşehir,Bahçeşehir 2. Kısım
1845000.0,1+1,90.0,75.0,8 Yaşında,17.0,22.0,Kombi,1.0,Esenyurt,Cumhuriyet
1675000.0,2+1,105.0,100.0,5 Yaşında,3.0,3.0,Kombi,1.0,Beylikdüzü,Cumhuriyet
6550000.0,3+1,120.0,110.0,Sıfır Bina,5.0,7.0,Kombi,2.0,Beylikdüzü,Gürpınar
1999999.0,1+1,80.0,70.0,7 Yaşında,9.0,25.0,Kombi,1.0,Esenyurt,Sultaniye
6990000.0,3+1,135.0,120.0,4 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Kavaklı
4449000.0,2+1,95.0,85.0,Sıfır Bina,1.0,5.0,Kombi,1.0,Beylikdüzü,Kavaklı
4735000.0,2+1,90.0,70.0,5 Yaşında,12.0,22.0,Merkezi,1.0,Beylikdüzü,Cumhuriyet
7850000.0,3+1,140.0,135.0,6 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
1700000.0,1+1,80.0,75.0,Sıfır Bina,2.0,4.0,Kombi,1.0,Esenyurt,Sultaniye
3380000.0,2+1,93.0,86.0,Sıfır Bina,3.0,4.0,Kombi,1.0,Esenyurt,Üçevler
4699000.0,2+1,110.0,100.0,1 Yaşında,2.0,2.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
5739999.0,3+1,140.0,130.0,6 Yaşında,1.0,5.0,Kombi,2.0,Beylikdüzü,Kavaklı
25800000.0,3+1,145.0,100.0,5 Yaşında,12.0,14.0,Kombi,2.0,Kadıköy,Caddebostan
1250000.0,1+0,60.0,50.0,10 Yaşında,6.0,22.0,Kombi,1.0,Esenyurt,Cumhuriyet
20500000.0,2+1,139.0,138.0,11 Yaşında,12.0,16.0,Merkezi (Pay Öl...,2.0,Küçükçekmece,Halkalı Merkez
6299000.0,2+1,110.0,100.0,Sıfır Bina,3.0,5.0,Kombi,2.0,Beylikdüzü,Adnan Kahveci
32500000.0,4+1,260.0,220.0,11 Yaşında,4.0,5.0,Kombi,3.0,Eyüpsultan,Göktürk Merkez
2135000.0,1+1,60.0,45.0,5 Yaşında,4.0,10.0,Kombi,1.0,Esenyurt,Mehmet Akif Ersoy
